projectname,package,top_package,comment,classification
Tomcat,Tomcat,Tomcat,'/*      * Add a context - programmatic mode, no default web.xml used. This means     * that there is no JSP support (no JSP servlet), no default servlet and     * no web socket support unless explicitly enabled via the programmatic     * interface. There is also no     * {@link javax.servlet.ServletContainerInitializer} processing and no     * annotation processing. If a     * {@link javax.servlet.ServletContainerInitializer} is added     * programmatically, there will still be no scanning for     * {@link javax.servlet.annotation.HandlesTypes} matches.     *     * <p>     * API calls equivalent with web.xml:     *     * <pre>{@code     *  // context-param     *  ctx.addParameter(\"name\", \"value\");     *     *     *  // error-page     *  ErrorPage ep = new ErrorPage();     *  ep.setErrorCode(500);     *  ep.setLocation(\"/error.html\");     *  ctx.addErrorPage(ep);     *     *  ctx.addMimeMapping(\"ext\", \"type\");     * }</pre>     *     *     * <p>     * Note: If you reload the Context, all your configuration will be lost. If     * you need reload support, consider using a LifecycleListener to provide     * your configuration.     *     * <p>     * TODO: add the rest     *     * @param contextPath The context mapping to use, \"\" for root context.     * @param docBase Base directory for the context, for static files.     *  Must exist, relative to the server home     * @return the deployed context      */',DESIGN
Tomcat,Tomcat,Tomcat,'/*      * TODO SERVLET3 - Add comments     * @param filterName TODO     * @return TODO     * @throws UnsupportedOperationException    If called from a     *    {@link ServletContextListener#contextInitialized(ServletContextEvent)}     *    method of a {@link ServletContextListener} that was not defined in a     *    web.xml file, a web-fragment.xml file nor annotated with     *    {@link javax.servlet.annotation.WebListener}. For example, a     *    {@link ServletContextListener} defined in a TLD would not be able to     *    use this method.     * @since Servlet 3.0      */',DESIGN
Tomcat,Tomcat,Tomcat,'//  TODO: Remove the internal representation and use Ranges',DESIGN
Tomcat,Tomcat,Tomcat,'/*      * Indicate whether the session has been idle for longer     * than its expiration date as of the supplied time.     *     * FIXME: Probably belongs in the Session class.     * @param session The session to check     * @param timeNow The current time to check for     * @return <code>true</code> if the session is past its expiration      */',DESIGN
Tomcat,Tomcat,Tomcat,'/*      * Proprietary method to evaluate EL expressions. XXX - This method should     * go away once the EL interpreter moves out of JSTL and into its own     * project. For now, this is necessary because the standard machinery is too     * slow.     *     * @param expression     *            The expression to be evaluated     * @param expectedType     *            The expected resulting type     * @param pageContext     *            The page context     * @param functionMap     *            Maps prefix and name to Method     * @return The result of the evaluation     * @throws ELException If an error occurs during the evaluation      */',DESIGN
Tomcat,Tomcat,Tomcat,'//  FIXME : Removing status pages ',DESIGN
Tomcat,Tomcat,Tomcat,'/*  Destroy needs to clean up the context completely.     *     * The problem is that undoing all the config in start() and restoring     * a \'fresh\' state is impossible. After stop()/destroy()/init()/start()     * we should have the same state as if a fresh start was done - i.e     * read modified web.xml, etc. This can only be done by completely     * removing the context object and remapping a new one, or by cleaning     * up everything.     *     * XXX Should this be done in stop() ?     *      */',DESIGN
Tomcat,Tomcat,Tomcat,'//  filter   TODO: Should support multiple description elements with language   TODO: Should support multiple display-name elements with language   TODO: Should support multiple icon elements ',IMPLEMENTATION
Tomcat,Tomcat,Tomcat,'// todo, optimize, if destination.length==1, then we can do  msg.setOptions(msg.getOptions() & (~getOptionFlag())  and just send one message',DESIGN
Tomcat,Tomcat,Tomcat,'//  This is not optimal, but as this is not very common, it   shouldn\'t matter ',DEFECT
Tomcat,Tomcat,Tomcat,'//  XXX - Another possible optimization would be for   lone EL expressions (no need to pushBody here either). ',DESIGN
Tomcat,Tomcat,Tomcat,'//  TODO:   OpenSSL 1.0.2\'s ALPN callback doesn\'t support   failing the handshake with an error if no   protocol can be negotiated. Therefore, we need to   fail the connection here. Once this is fixed,   replace the code below with the commented out   block. ',DESIGN
Tomcat,Tomcat,Tomcat,'//  FIXME - should we use the signature from opInfo? ',DESIGN
Tomcat,Tomcat,Tomcat,'/*      * @return TODO     * @throws UnsupportedOperationException    If called from a     *    {@link ServletContextListener#contextInitialized(ServletContextEvent)}     *    method of a {@link ServletContextListener} that was not defined in a     *    web.xml file, a web-fragment.xml file nor annotated with     *    {@link javax.servlet.annotation.WebListener}. For example, a     *    {@link ServletContextListener} defined in a TLD would not be able to     *    use this method.     * @since Servlet 3.0 TODO SERVLET3 - Add comments      */',DESIGN
Tomcat,Tomcat,Tomcat,'//  Read the body - quick and dirty ',DESIGN
Tomcat,Tomcat,Tomcat,'//  FIXME: Exception handling needs to be similar to what is in the StandardWrapperValue ',DESIGN
Tomcat,Tomcat,Tomcat,'// TODO: figure out a good value for this ',DESIGN
Tomcat,Tomcat,Tomcat,'/*      * TODO SERVLET3 - Add comments     * @param wrappedType The class to compare to the class of the wrapped     *                    response     * @return <code>true</code> if the response wrapped by this wrapper (or     *         series of wrappers) is the same type as the supplied type,     *         otherwise <code>false</code>     * @since Servlet 3.0      */',DESIGN
Tomcat,Tomcat,Tomcat,'/*  * Implementation of SSLSupport for APR. * <p> * TODO: Add a mechanism (or figure out how to use what we already have) to *       invalidate the session.  */',IMPLEMENTATION
Tomcat,Tomcat,Tomcat,'//  FIXME: Smarter algorithm (LRU) ',DESIGN
Tomcat,Tomcat,Tomcat,'//  FIXME: Review lowercase policy ',DESIGN
Tomcat,Tomcat,Tomcat,'//  Note: This could be more efficient with a dedicated Mapper         method but such an implementation would require some         refactoring of the Mapper to avoid copy/paste of         existing code. ',DESIGN
Tomcat,Tomcat,Tomcat,'/*      * Note: The statistics are volatile to ensure the concurrent updates do not     *       corrupt them but it is still possible that:     *       - some updates may be lost;     *       - the individual statistics may not be consistent which each other.     *       This is a deliberate design choice to reduce the requirement for     *       synchronization.      */',DESIGN
Tomcat,Tomcat,Tomcat,'//  TODO: Review this in light of HTTP/2 ',DESIGN
Tomcat,Tomcat,Tomcat,'//  This isn\'t perfect but it is a reasonable guess for the size of the ',DESIGN
Tomcat,Tomcat,Tomcat,'/*  * TODO SERVLET3 - Add comments * @since Servlet 3.0  */',IMPLEMENTATION
Tomcat,Tomcat,Tomcat,'//  Going to have to have some casts /raw types somewhere so doing it here   keeps them all in one place. There might be a neater / better solution ',DESIGN
Tomcat,Tomcat,Tomcat,'/*      * Filter out the default watched resources, to remove standard ones.     *     * @param context The context instance     * @param wresources The raw watched resources list     * @return The filtered watched resources     * @throws Exception Configuration storing error     * TODO relative watched resources     * TODO absolute handling configFile     * TODO Filename case handling for Windows?     * TODO digester variable substitution $catalina.base, $catalina.home      */',DESIGN
Tomcat,Tomcat,Tomcat,'//  Unsupported transfer encoding   501 - Unimplemented ',DESIGN
Tomcat,Tomcat,Tomcat,'//  NOTE: We don\'t try to reauthenticate using any existing SSO session,   because that will only work if the original authentication was   BASIC or FORM, which are less secure than the CLIENT-CERT auth-type   specified for this webapp     Change to true below to allow previous FORM or BASIC authentications   to authenticate users for this webapp   TODO make this a configurable attribute (in SingleSignOn??)',DESIGN
Tomcat,Tomcat,Tomcat,'//  service-ref   TODO: Should support multiple description elements with language   TODO: Should support multiple display-names elements with language ',IMPLEMENTATION
Tomcat,Tomcat,Tomcat,'/*          * Not thread-safe. OK for this test. NOt OK for use in the real world.          */',TEST
Tomcat,Tomcat,Tomcat,'//  @TODO is this case possible? ',DESIGN
Tomcat,Tomcat,Tomcat,'//  If the only body element for this named attribute node is   template text, we need not generate an extra call to   pushBody and popBody. Maybe we can further optimize   here by getting rid of the temporary variable, but in   reality it looks like javac does this for us. ',DESIGN
Tomcat,Tomcat,Tomcat,'//  No listener called dispatch() or complete(). This is an error.   SRV.2.3.3.3 (search for \"error dispatch\")   Take a local copy to avoid threading issues if another thread   clears this (can happen during error handling with non-container   threads) ',DESIGN
Tomcat,Tomcat,Tomcat,'//  FIXME - add instance if already started? ',DESIGN
Tomcat,Tomcat,Tomcat,'//  TODO - Should never happen',DESIGN
Tomcat,Tomcat,Tomcat,'// TODO this operation is not thread safe ',DEFECT
Tomcat,Tomcat,Tomcat,'//  ignored TODO perhaps add to tracker delete failure list somehow? ',IMPLEMENTATION
Tomcat,Tomcat,Tomcat,'//  Note this is a hack since nextChar only returns a single char   It is safe since \%> does not require special treatment for EL   or for literals ',DESIGN
Tomcat,Tomcat,Tomcat,'/*          * Temporary hack. If a JSP page uses the \"extends\" attribute of the         * page directive, the _jspInit() method of the generated servlet class         * will not be called (it is only called for those generated servlets         * that extend HttpJspBase, the default), causing the tag handler pools         * not to be initialized and resulting in a NPE. The JSP spec needs to         * clarify whether containers can override init() and destroy(). For         * now, we just disable tag pooling for pages that use \"extends\".          */',DESIGN
Tomcat,Tomcat,Tomcat,'//  test cases but I\'m not sure? ',TEST
Tomcat,Tomcat,Tomcat,'//  Order is NOT important at this point. It is checked below. ',IMPLEMENTATION
Tomcat,Tomcat,Tomcat,'//  TODO Investigate why this test fails ',TEST
Tomcat,Tomcat,Tomcat,'//  This method is deprecated and for good reason. This is   very risky code but is the only option at this point.   A *very* good reason for apps to do this clean-up   themselves. ',DESIGN
Tomcat,Tomcat,Tomcat,'/*      * TODO SERVLET3 - Add comments     * @param wrapped The response to compare to the wrapped response     * @return <code>true</code> if the response wrapped by this wrapper (or     *         series of wrappers) is the same as the supplied response,     *         otherwise <code>false</code>     * @since Servlet 3.0      */',DESIGN
Tomcat,Tomcat,Tomcat,'//  TODO: All of these SSL getters and setters can be removed once it is no   longer necessary to support the old configuration attributes (Tomcat 10?) ',DESIGN
Tomcat,Tomcat,Tomcat,'//  Not thread safe. Accept that there may be multiple evaluations. ',DESIGN
Tomcat,Tomcat,Tomcat,'//  FIXME handle EVT_GET_ALL_SESSIONS later ',DESIGN
Tomcat,Tomcat,Tomcat,'/*      * Generate a real default StandardContext TODO read and interpret the     * default context.xml and context.xml.default TODO Cache a Default     * StandardContext ( with reloading strategy) TODO remove really all     * elements, but detection is hard... To Listener or Valve from same class?     *     * @see org.apache.catalina.storeconfig.StoreAppender#defaultInstance(java.lang.Object)      */',DESIGN
