@relation comments
@attribute projectname string
@attribute package string
@attribute top_package string
@attribute comment string
@data
'Tomcat','Tomcat','Tomcat','/*      * TODO SERVLET3 - Add comments     * @param filterName TODO     * @return TODO     * @throws UnsupportedOperationException    If called from a     *    {@link ServletContextListener#contextInitialized(ServletContextEvent)}     *    method of a {@link ServletContextListener} that was not defined in a     *    web.xml file, a web-fragment.xml file nor annotated with     *    {@link javax.servlet.annotation.WebListener}. For example, a     *    {@link ServletContextListener} defined in a TLD would not be able to     *    use this method.     * @since Servlet 3.0      */'
'Tomcat','Tomcat','Tomcat','//  TODO: Remove the internal representation and use Ranges'
'Tomcat','Tomcat','Tomcat','/*      * Indicate whether the session has been idle for longer     * than its expiration date as of the supplied time.     *     * FIXME: Probably belongs in the Session class.     * @param session The session to check     * @param timeNow The current time to check for     * @return <code>true</code> if the session is past its expiration      */'
'Tomcat','Tomcat','Tomcat','/*      * Proprietary method to evaluate EL expressions. XXX - This method should     * go away once the EL interpreter moves out of JSTL and into its own     * project. For now, this is necessary because the standard machinery is too     * slow.     *     * @param expression     *            The expression to be evaluated     * @param expectedType     *            The expected resulting type     * @param pageContext     *            The page context     * @param functionMap     *            Maps prefix and name to Method     * @return The result of the evaluation     * @throws ELException If an error occurs during the evaluation      */'
'Tomcat','Tomcat','Tomcat','//  FIXME : Removing status pages '
'Tomcat','Tomcat','Tomcat',"/*  Destroy needs to clean up the context completely.     *     * The problem is that undoing all the config in start() and restoring     * a 'fresh' state is impossible. After stop()/destroy()/init()/start()     * we should have the same state as if a fresh start was done - i.e     * read modified web.xml, etc. This can only be done by completely     * removing the context object and remapping a new one, or by cleaning     * up everything.     *     * XXX Should this be done in stop() ?     *      */"
'Tomcat','Tomcat','Tomcat','//  filter   TODO: Should support multiple description elements with language   TODO: Should support multiple display-name elements with language   TODO: Should support multiple icon elements '
'Tomcat','Tomcat','Tomcat','// todo, optimize, if destination.length==1, then we can do  msg.setOptions(msg.getOptions() & (~getOptionFlag())  and just send one message'
'Tomcat','Tomcat','Tomcat',"//  This is not optimal, but as this is not very common, it   shouldn't matter "
'Tomcat','Tomcat','Tomcat','//  XXX - Another possible optimization would be for   lone EL expressions (no need to pushBody here either). '
'Tomcat','Tomcat','Tomcat',"//  TODO:   OpenSSL 1.0.2's ALPN callback doesn't support   failing the handshake with an error if no   protocol can be negotiated. Therefore, we need to   fail the connection here. Once this is fixed,   replace the code below with the commented out   block. "
'Tomcat','Tomcat','Tomcat','//  FIXME - should we use the signature from opInfo? '
'Tomcat','Tomcat','Tomcat','/*      * @return TODO     * @throws UnsupportedOperationException    If called from a     *    {@link ServletContextListener#contextInitialized(ServletContextEvent)}     *    method of a {@link ServletContextListener} that was not defined in a     *    web.xml file, a web-fragment.xml file nor annotated with     *    {@link javax.servlet.annotation.WebListener}. For example, a     *    {@link ServletContextListener} defined in a TLD would not be able to     *    use this method.     * @since Servlet 3.0 TODO SERVLET3 - Add comments      */'
'Tomcat','Tomcat','Tomcat','//  Read the body - quick and dirty '
'Tomcat','Tomcat','Tomcat','//  FIXME: Exception handling needs to be similar to what is in the StandardWrapperValue '
'Tomcat','Tomcat','Tomcat','// TODO: figure out a good value for this '
'Tomcat','Tomcat','Tomcat','/*      * TODO SERVLET3 - Add comments     * @param wrappedType The class to compare to the class of the wrapped     *                    response     * @return <code>true</code> if the response wrapped by this wrapper (or     *         series of wrappers) is the same type as the supplied type,     *         otherwise <code>false</code>     * @since Servlet 3.0      */'
'Tomcat','Tomcat','Tomcat','/*  * Implementation of SSLSupport for APR. * <p> * TODO: Add a mechanism (or figure out how to use what we already have) to *       invalidate the session.  */'
'Tomcat','Tomcat','Tomcat','//  FIXME: Smarter algorithm (LRU) '
'Tomcat','Tomcat','Tomcat','//  FIXME: Review lowercase policy '
'Tomcat','Tomcat','Tomcat','//  Note: This could be more efficient with a dedicated Mapper         method but such an implementation would require some         refactoring of the Mapper to avoid copy/paste of         existing code. '
'Tomcat','Tomcat','Tomcat','/*      * Note: The statistics are volatile to ensure the concurrent updates do not     *       corrupt them but it is still possible that:     *       - some updates may be lost;     *       - the individual statistics may not be consistent which each other.     *       This is a deliberate design choice to reduce the requirement for     *       synchronization.      */'
'Tomcat','Tomcat','Tomcat','//  TODO: Review this in light of HTTP/2 '
'Tomcat','Tomcat','Tomcat',"//  This isn't perfect but it is a reasonable guess for the size of the "
'Tomcat','Tomcat','Tomcat','/*  * TODO SERVLET3 - Add comments * @since Servlet 3.0  */'
'Tomcat','Tomcat','Tomcat','//  Going to have to have some casts /raw types somewhere so doing it here   keeps them all in one place. There might be a neater / better solution '
'Tomcat','Tomcat','Tomcat','/*      * Filter out the default watched resources, to remove standard ones.     *     * @param context The context instance     * @param wresources The raw watched resources list     * @return The filtered watched resources     * @throws Exception Configuration storing error     * TODO relative watched resources     * TODO absolute handling configFile     * TODO Filename case handling for Windows?     * TODO digester variable substitution $catalina.base, $catalina.home      */'
'Tomcat','Tomcat','Tomcat','//  Unsupported transfer encoding   501 - Unimplemented '
'Tomcat','Tomcat','Tomcat',"//  NOTE: We don't try to reauthenticate using any existing SSO session,   because that will only work if the original authentication was   BASIC or FORM, which are less secure than the CLIENT-CERT auth-type   specified for this webapp     Change to true below to allow previous FORM or BASIC authentications   to authenticate users for this webapp   TODO make this a configurable attribute (in SingleSignOn??)"
'Tomcat','Tomcat','Tomcat','//  service-ref   TODO: Should support multiple description elements with language   TODO: Should support multiple display-names elements with language '
'Tomcat','Tomcat','Tomcat','/*          * Not thread-safe. OK for this test. NOt OK for use in the real world.          */'
'Tomcat','Tomcat','Tomcat','//  @TODO is this case possible? '
'Tomcat','Tomcat','Tomcat','//  If the only body element for this named attribute node is   template text, we need not generate an extra call to   pushBody and popBody. Maybe we can further optimize   here by getting rid of the temporary variable, but in   reality it looks like javac does this for us. '
'Tomcat','Tomcat','Tomcat','//  No listener called dispatch() or complete(). This is an error.   SRV.2.3.3.3 (search for "error dispatch")   Take a local copy to avoid threading issues if another thread   clears this (can happen during error handling with non-container   threads) '
'Tomcat','Tomcat','Tomcat','//  FIXME - add instance if already started? '
'Tomcat','Tomcat','Tomcat','//  TODO - Should never happen'
'Tomcat','Tomcat','Tomcat','// TODO this operation is not thread safe '
'Tomcat','Tomcat','Tomcat','//  ignored TODO perhaps add to tracker delete failure list somehow? '
'Tomcat','Tomcat','Tomcat','//  Note this is a hack since nextChar only returns a single char   It is safe since %> does not require special treatment for EL   or for literals '
'Tomcat','Tomcat','Tomcat','/*          * Temporary hack. If a JSP page uses the "extends" attribute of the         * page directive, the _jspInit() method of the generated servlet class         * will not be called (it is only called for those generated servlets         * that extend HttpJspBase, the default), causing the tag handler pools         * not to be initialized and resulting in a NPE. The JSP spec needs to         * clarify whether containers can override init() and destroy(). For         * now, we just disable tag pooling for pages that use "extends".          */'
